filename,Numeric numbers,mean_r,mean_g,mean_b,median_r,median_g,median_b,mean_h,mean_s,mean_v,median_h,median_s,median_v,mean_gray,median_gray,contrast,energy,homogeneity,entropy,RI,CI,HI,SI,lab_L,lab_a,lab_b,luv_L,luv_u,luv_v,xyz_X,xyz_Y,xyz_Z,image_path,image_no,soc,moisture,soil_type
267.jpg,267,175.8112444,151.0103037,104.8907246,187.0,160.0,112,19.48565051,115.3761958,175.8112444,19,103,187.0,0.599824635,0.637800784,3396.724576,0.006985388,0.027562402,14.70270426,1.631369534,0.399968917,2.107645184,1.599862436,63.642368,2.636260743,27.71084767,63.642368,18.83788503,34.79065197,0.314748879,0.323637267,0.179202601,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/267.jpg,267,2.5,7.68,3
268.jpg,268,179.0794802,153.7779416,106.4736527,188.0,162.0,112,19.56128428,112.6054289,179.0794802,19,104,188.0,0.610760311,0.64202,2397.139734,0.008222783,0.034430845,14.35145716,1.628251491,0.414727943,2.084669371,1.824118109,64.7102468,2.659453886,28.30802644,64.7102468,19.24210384,35.62299687,0.327546188,0.336831003,0.185373923,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/268.jpg,268,2.5,7.68,3
269.jpg,269,136.5585738,116.7372648,74.22933275,135.0,116.0,73,20.60104432,120.9175303,136.5585738,21,118,135.0,0.462292043,0.458271765,1045.181895,0.011746719,0.040932817,13.26880788,1.22947359,0.801526298,1.932995062,1.305660439,50.02659028,1.570044899,26.27425452,50.02659028,15.36246386,30.78574672,0.178192307,0.184409225,0.091381272,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/269.jpg,269,2.05,0.0,2
270.jpg,270,137.4880823,118.8940411,80.05357143,137.0,118.0,79,20.14790373,109.9330745,137.4880823,20,107,137.0,0.470764224,0.468950196,945.6078768,0.012483876,0.044961004,13.08105529,1.571541435,0.730736213,1.960467602,1.439212893,50.8144141,1.413661951,24.02376852,50.8144141,14.25068067,28.73145787,0.184312467,0.191089369,0.103151591,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/270.jpg,270,2.05,0.0,2
271.jpg,271,119.6610132,109.1000877,79.02425462,120.0,109.0,79,22.22189892,88.47937261,119.661073,22,87,120.0,0.428140458,0.428700784,446.9298727,0.017136375,0.065068937,12.22455396,2.962782651,0.384608278,1.70076865,0.602544006,46.30197541,-0.823974276,18.3350191,46.30197541,8.265321905,22.35821055,0.14590363,0.15492856,0.096214959,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/271.jpg,271,2.05,0.0,2
272.jpg,272,133.9261998,114.8788664,75.26267538,133.0,113.0,74,20.24455915,120.1455676,133.9261998,20,114,133.0,0.455176852,0.449878039,1834.352598,0.009066363,0.031948215,13.96560159,1.567827825,0.554796011,1.965411094,1.340630666,49.26303406,1.595295721,24.65746105,49.26303406,14.63347993,29.01294245,0.17216071,0.178085194,0.09232472,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/272.jpg,272,2.29,0.0,2
273.jpg,273,128.2927475,110.5655022,79.03820801,129.0,112.0,79,19.11436081,110.8056297,128.2927475,19,98,129.0,0.439448721,0.442645098,1837.665159,0.007507256,0.034000076,14.4739841,1.809162149,0.481618216,2.147219276,1.245002186,47.56193807,2.08168022,20.15765693,47.56193807,13.17037817,23.97596651,0.159962379,0.164519517,0.097352552,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/273.jpg,273,2.29,0.0,2
274.jpg,274,106.6364397,97.28587372,72.3119021,106.0,96.0,71,21.95912388,85.33946508,106.6364397,22,83,106.0,0.382244101,0.379119216,562.1675408,0.015430435,0.061537071,12.56725222,1.314758342,0.162052454,1.751259118,0.425176857,41.49754194,-0.528531342,15.62095815,41.49754194,7.138125105,18.62963596,0.115008724,0.121779411,0.079273532,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/274.jpg,274,2.29,0.0,2
275.jpg,275,137.589784,114.3553691,67.94114716,136.0,113.0,66,20.05536511,138.0539501,137.589784,20,132,136.0,0.454691046,0.448181569,1932.1247,0.008977587,0.030939382,13.98742031,2.247404809,0.671053025,2.004962522,1.422220974,49.37566151,2.727582323,28.98235688,49.37566151,18.06077452,32.97339481,0.175131094,0.179008775,0.079906165,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/275.jpg,275,1.92,0.0,2
276.jpg,276,141.4838568,119.3060826,76.59821429,140.0,117.0,74,19.70820711,124.7541255,141.4838568,20,120,140.0,0.474273029,0.466129804,2012.847614,0.00902043,0.030235447,13.98194029,1.377203442,0.7231383,2.040484661,1.486054078,51.27052467,2.528601731,26.63742261,51.27052467,17.02455256,31.23907507,0.190261751,0.195029576,0.09707311,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/276.jpg,276,1.92,0.0,2
277.jpg,277,120.0549665,106.2929887,73.51263552,120.0,106.0,73,21.15902025,103.087492,120.0549665,21,100,120.0,0.41903508,0.417456863,858.7703395,0.012809383,0.047001605,13.02078554,2.522946731,0.434550097,1.841303077,0.763710615,45.43354353,0.245056845,20.40151437,45.43354353,10.56647228,24.17760516,0.141574922,0.148539765,0.085123332,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/277.jpg,277,1.92,0.0,2
278.jpg,278,132.9319196,111.4324179,68.74214764,134.0,112.0,69,19.95457988,126.0106824,132.9319196,20,123,134.0,0.442835661,0.444557647,583.3058336,0.015038678,0.053461734,12.54822836,1.266560132,1.039437111,2.008015981,1.075428058,48.09809343,2.41598665,26.82967832,48.09809343,16.58226826,30.69252401,0.164605137,0.16871798,0.079763037,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/278.jpg,278,2.5,0.0,3
279.jpg,279,132.4969906,111.3895089,69.98658721,133.0,112.0,70,19.88803412,122.9180485,132.4969906,20,120,133.0,0.442704699,0.443173725,549.1009769,0.015546686,0.055518125,12.4441007,1.337011615,0.999234106,2.020977115,1.050206021,48.06111873,2.381431856,26.07260645,48.06111873,16.21628272,29.96948535,0.164261764,0.168426176,0.081762012,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/279.jpg,279,2.5,0.0,3
280.jpg,280,123.1233458,109.3210499,77.56792092,124.0,110.0,78,20.79832988,95.84496572,123.1233458,21,94,124.0,0.431233871,0.433158039,298.6282231,0.019949214,0.077664437,11.77254,3.774064137,0.587199974,1.87073502,0.515258338,46.67181166,0.357325232,19.73680752,46.67181166,10.52625457,23.69502641,0.150488547,0.157704026,0.093760165,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/280.jpg,280,2.5,0.0,3
281.jpg,281,101.6096739,92.51959104,72.95906409,85.0,75.0,55,20.76137994,96.14006696,101.6098135,21,89,85.0,0.364866352,0.296766275,2518.654328,0.008587778,0.037128368,14.36202784,1.81031799,0.139690431,1.924064349,0.465493199,39.62666044,0.210419147,12.59949832,39.62666044,6.611517236,14.97590834,0.105088768,0.110274474,0.078693455,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/281.jpg,281,2.05,47.79,2
282.jpg,282,104.599988,94.48471381,75.8334662,87.0,76.0,57,19.65555246,92.67189493,104.599988,19,87,87.0,0.373684136,0.302116471,2859.969771,0.008620906,0.037267588,14.39290441,1.794798393,0.156277004,2.087592143,0.46468726,40.55820698,0.78490943,12.18312585,40.55820698,7.211845701,14.53853705,0.111234489,0.115907872,0.084565061,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/282.jpg,282,2.05,47.79,2
283.jpg,283,111.9011878,100.5722258,76.92299107,96.0,84.0,59,20.46418607,98.97437022,111.9012077,20,98,96.0,0.397154982,0.332060392,2157.035854,0.009170048,0.043714866,14.22815624,1.651807839,0.16246973,1.960839596,0.537486962,43.05994152,0.502473436,15.07020577,43.05994152,8.345403368,18.09284012,0.126186417,0.131979072,0.088876689,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/283.jpg,283,2.05,47.79,2
284.jpg,284,113.3334263,102.5834064,79.29549984,98.0,87.0,62,20.88089923,106.894611,113.3349809,20,91,98.0,0.404661677,0.342716078,4677.377562,0.006606873,0.024391813,14.89511506,1.64057109,0.177271235,1.92700465,0.587510204,43.82854943,0.287394675,14.72647359,43.82854943,7.947785219,17.86146591,0.130840154,0.13719916,0.094105053,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/284.jpg,284,2.05,47.79,2
285.jpg,285,103.7128707,95.14138233,79.58288823,86.0,77.0,61,19.59853316,85.77132494,103.7128707,20,73,86.0,0.375847279,0.304907059,4925.558536,0.00724332,0.026236599,14.75224478,1.859706377,0.136081343,2.113247322,0.412424865,40.75003836,0.61326014,10.1590127,40.75003836,6.028939833,12.3084948,0.112130887,0.117091268,0.091761204,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/285.jpg,285,2.05,47.79,2
286.jpg,286,101.8746853,96.00613593,80.11546177,88.0,82.0,66,22.1780011,74.71731435,101.8762587,22,62,88.0,0.376892098,0.322878039,3182.234448,0.007733295,0.031481524,14.52108167,1.967604625,0.104619921,1.746210643,0.380719228,40.84087732,-0.599491222,9.936043388,40.84087732,4.373053636,12.26271549,0.111008153,0.117654448,0.09295806,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/286.jpg,286,2.05,47.79,2
287.jpg,287,122.1324139,114.2675981,96.72197864,115.0,107.0,89,21.00657685,76.90656888,122.1328324,21,56,115.0,0.449701303,0.420649412,5583.316744,0.005681686,0.019141792,15.16237471,1.842622645,0.14259434,1.918379275,0.476729685,48.38649919,-0.09521261,10.83218685,48.38649919,5.745148555,13.91762121,0.162368516,0.171005654,0.136836013,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/287.jpg,287,2.29,52.65,2
288.jpg,288,109.8768933,103.2427655,90.33850845,102.0,95.0,83,20.03160874,66.66189015,109.8768933,20,49,102.0,0.406753415,0.37641098,5318.296084,0.006039188,0.019034617,15.00560919,1.792506104,0.117266279,2.049536169,0.380250711,43.94497821,0.213554121,8.224404061,43.94497821,4.671959156,10.3700136,0.131491977,0.138001705,0.117167989,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/288.jpg,288,2.29,52.65,2
289.jpg,289,102.7098613,97.69433594,84.07778619,97.0,92.0,79,22.17313058,63.20368304,102.7114756,22,49,97.0,0.383444635,0.361260392,3059.920624,0.006868357,0.025501259,14.63739034,1.852700012,0.100956912,1.747284371,0.349847648,41.51056337,-0.572998365,8.479865008,41.51056337,3.716870746,10.62076115,0.115024992,0.121862167,0.101473154,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/289.jpg,289,2.29,52.65,2
290.jpg,290,123.6392498,105.9083825,74.82334184,119.0,101.0,69,19.03784678,122.6303611,123.6396684,19,106,119.0,0.42131357,0.403169412,3487.221352,0.006397746,0.021174304,14.82055006,1.711810326,0.36629247,2.187069051,0.998984775,45.70760962,2.217608013,20.06563742,45.70760962,13.15079339,23.51925523,0.146689263,0.150536635,0.087560234,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/290.jpg,290,1.92,45.85,2
291.jpg,291,111.4296277,96.68040497,75.59030214,106.0,91.0,70,17.54653619,101.8740234,111.4296875,18,87,106.0,0.385466739,0.363425098,3464.931354,0.006780917,0.02235042,14.66871745,1.675936915,0.302819374,2.424466981,0.680920491,41.86738281,2.412917394,14.23544989,41.86738281,10.40848413,16.68121074,0.121453271,0.12414452,0.085175634,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/291.jpg,291,1.92,45.85,2
292.jpg,292,113.7234136,101.3863799,78.31317761,110.0,97.0,74,19.51259566,93.30044244,113.7234136,20,83,110.0,0.401350673,0.385578431,2162.347494,0.007598988,0.028109511,14.36231674,1.510512982,0.251012611,2.081090725,0.645187538,43.50194036,1.017355853,14.87244312,43.50194036,8.966690002,17.8488149,0.129812275,0.134964459,0.091859277,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/292.jpg,292,1.92,45.85,2
293.jpg,293,110.9156768,98.75878906,76.86375957,108.0,96.0,74,19.27391582,96.90908004,110.9156768,19,81,108.0,0.391229396,0.378874118,3028.037236,0.006863191,0.022535961,14.62064773,1.575635697,0.245904447,2.139353801,0.692602227,42.43959727,1.139365234,14.2439879,42.43959727,8.76367041,16.99208949,0.123187311,0.12786382,0.088130927,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/293.jpg,293,2.5,57.41,3
294.jpg,294,108.6506497,99.16380341,81.80389031,105.0,96.0,78,19.63420759,76.39016661,108.6506497,20,65,105.0,0.391874935,0.378010196,2902.85432,0.007258948,0.023920456,14.47599111,1.919696468,0.205309351,2.103616222,0.515515996,42.44568567,0.686990368,11.24725191,42.44568567,6.736429211,13.71435604,0.122565984,0.127903788,0.097644405,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/294.jpg,294,2.5,57.41,3
295.jpg,295,103.0092674,95.99483817,77.75179369,99.0,92.0,74,21.87531888,73.79456314,103.0092674,22,65,99.0,0.377137572,0.362078824,1714.563,0.008284619,0.031447006,14.13100328,1.888462827,0.143970481,1.775961713,0.481011658,40.88952321,-0.498908241,11.45442964,40.88952321,5.228839417,13.97956996,0.111431454,0.117956781,0.088489023,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/295.jpg,295,2.5,57.41,3
296.jpg,296,113.6550941,94.63091916,61.77333785,113.0,94.0,61,19.00882892,123.1902702,113.6550941,19,117,113.0,0.377664803,0.375398039,949.9443266,0.011973325,0.044194918,13.24038441,1.867976272,0.409878449,2.164207828,0.740541525,41.24519331,2.806545478,21.66841339,41.24519331,14.17958986,24.06937612,0.118172696,0.120183019,0.062208982,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/296.jpg,296,2.05,27.86,2
297.jpg,297,73.69461496,61.77224171,40.18331473,73.0,61.0,39,19.2267618,122.9035395,73.69461496,19,118,73.0,0.246075233,0.242429804,463.2078996,0.017841235,0.063358065,12.16986375,1.720907535,0.099782872,2.119401206,0.334430241,26.78871197,1.618679747,15.20731919,26.78871197,8.284276629,14.88351471,0.048970768,0.050189593,0.027340972,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/297.jpg,297,2.05,27.86,2
298.jpg,298,96.83484136,85.39413265,59.89391342,97.0,85.0,60,20.93508849,104.5763114,96.83484136,21,98,97.0,0.337202814,0.336845098,725.0122918,0.012911527,0.050440522,13.0225553,1.460716458,0.145611837,1.902083381,0.394401084,36.77510971,0.457521421,16.60385678,36.77510971,8.488295482,18.6276029,0.090047093,0.094170194,0.056023945,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/298.jpg,298,2.05,27.86,2
299.jpg,299,100.0921755,87.00793208,59.9559949,100.0,87.0,60,20.42109774,109.1759606,100.0921755,20,103,100.0,0.34446231,0.344643529,790.0942104,0.012920665,0.048976412,13.02077385,1.835565577,0.177123024,1.971844962,0.41635554,37.58712778,0.97385748,17.7029215,37.58712778,9.689302296,19.77897207,0.094891558,0.098584235,0.056706705,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/299.jpg,299,2.05,27.86,2
300.jpg,300,98.6408243,79.21436543,48.46008052,99.0,79.0,48,18.38942921,137.029556,98.6408243,19,130,99.0,0.318137663,0.317154902,686.2288397,0.013481223,0.050487178,12.85037371,1.890152469,0.253562085,2.271924664,0.464841999,34.94935164,3.64588099,21.16257847,34.94935164,14.24937623,21.85073452,0.084612181,0.084730939,0.040353292,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/300.jpg,300,2.29,29.46,2
301.jpg,301,68.84839365,57.60371492,38.92059949,69.0,57.0,39,18.84337133,116.2709263,68.84839365,19,112,69.0,0.229984928,0.228990588,338.3778027,0.020764118,0.069720891,11.7089888,1.811694846,0.095414972,2.218998647,0.302658684,24.92759794,1.771649291,13.4696219,24.92759794,7.573697269,12.91718401,0.043016234,0.043921261,0.025331968,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/301.jpg,301,2.29,29.46,2
302.jpg,302,102.2869699,88.95990115,62.81437341,103.0,90.0,63,20.07932079,104.7202049,102.2869699,20,98,103.0,0.352575728,0.355284314,739.621837,0.012759351,0.049130671,13.01188223,1.575333357,0.205317294,2.023972057,0.430415706,38.44035904,1.175424153,17.15118324,38.44035904,9.799839505,19.37146696,0.099732659,0.103368681,0.061440055,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/302.jpg,302,2.29,29.46,2
303.jpg,303,128.0233179,109.9318997,76.2540059,128.0,110.0,76,19.44100765,108.820173,128.0233179,19,103,128.0,0.436659412,0.437875294,1059.130525,0.010508221,0.04136705,13.5240095,1.832474673,0.547249539,2.080351117,1.200093894,47.30624174,1.979596887,21.42607851,47.30624174,13.57499763,25.26747031,0.157878111,0.162542011,0.091876573,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/303.jpg,303,2.29,29.46,2
304.jpg,304,125.7191287,97.60947465,50.60809949,125.0,97.0,49,18.7602838,162.8410993,125.7191287,19,155,125.0,0.392917557,0.389014902,1484.037856,0.009647976,0.034827961,13.81728112,1.829211022,0.687013933,2.218423941,1.137971625,43.23144514,5.462911586,30.76455478,43.23144514,21.7471586,32.11497466,0.13483592,0.133132172,0.049454924,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/304.jpg,304,1.92,28.31,2
